what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462092337067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092383994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092409200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1462092414537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092415118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092428198
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1462092429315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1462092431031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1462092431998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1462092432232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092433638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092449355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1462092497650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462092503531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462092516376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092528644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092541066
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462092572787
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1462092577750
opened,editor,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1462092577922
activated,editor,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1462092578359
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1462092610123
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092631695
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092636221
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092638967
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092641010
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092642447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462092646224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462092646551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462092646848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462092647175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462092647456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462092648455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1462092648767
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092652624
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462092662158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092664843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092683618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462092730119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092733068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092733692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092735470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092760749
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092764804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462092766348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092766723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092769719
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092771763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462092772762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092773168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092787602
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092790333
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092791893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462092792969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092793390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092835534
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092837546
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092839262
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092840512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462092842137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092842464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092851427
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092854611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462092855608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092856093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092865094
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092867374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462092868762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092869247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092876216
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462092883002
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1462092884062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462092942775
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1462092945146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092948642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092951694
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462092956860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1462092964616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1462092968361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1462092968471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462092969812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462092973509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092974274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462092980947
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462092985604
opened,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462092988008
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462092988071
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462093000416
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462093004832
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462093011431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093011915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093014988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093024230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093027958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093029472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093167344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093168015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093192177
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1462093194735
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462093211341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462093213852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093214367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093226137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093236181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093238124
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462093241291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093259172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093368168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462093374399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093377160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093502015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093503519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093546160
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462093548025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462093551849
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462093557215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462093560710
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1462093563136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093565509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093666545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093667278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093671498
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462093673138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462093688820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093691144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093723114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462093727236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093728281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093730914
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462093735615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093737565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093740182
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1462093745970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093746001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093750746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093753368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093882035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462093884547
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462093885561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462093897185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093897996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093915471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093916589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093919241
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462093919927
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1462093923593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093923640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093929616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462093953740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094060833
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462094061474
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462094068017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1462094069016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094071968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094089640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094090217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094091179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094091632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094098104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094103652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094157062
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462094160676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094163530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094176460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094177178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094186516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462094188295
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462094193599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1462094196939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1462094197126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462094198439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094204531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094204938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094223619
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462094225335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094230686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094232247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1462094232263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094233167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094233635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1462094233651
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462094237257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1462094238364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094240503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094240971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094418973
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462094420103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094421759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094424205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462094424215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462094426633
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1462094429394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094431775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094432275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094456977
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462094460286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094461503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094461940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094471441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094473734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094485145
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462094487111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094489675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094508322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094562863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094573792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094596392
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462094607739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094609954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094610547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094626877
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462094629675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094631110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094631734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094638993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094649315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094652340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094656122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094667329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094678487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094680515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094799691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094800164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462094800962
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1462094808470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094809063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1462094814119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1462094816209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462094816787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1462094817847
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1462094818922
